Species,Species_evo,Stephan_column,EvoM1_variable,structure_key_rule,Stephan_value,status,preferred_reference,preferred_citation,all_matching_sources,n_candidate_sources,metadata_reference,unit_rescale_flag,merge_deviation_flag,closest_nonmatching,resolution_method,fallback_candidate_sources,fallback_match_detail,preferred_source_prior_contributions,source_cutoff_year
Saimiri_sciureus,Saimiri sciureus,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,crosswalk_exact,0.6,resolved_unique,Stephan_etal_1981_TableXVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,103,2019
Saimiri_sciureus,Saimiri sciureus,Nucleus.vestibularis.descendens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,crosswalk_exact,7.31,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Saimiri_sciureus,Saimiri sciureus,Nucleus.vestibularis.lateralis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,crosswalk_exact,6.26,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Saimiri_sciureus,Saimiri sciureus,Nucleus.vestibularis.medialis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,crosswalk_exact,11.4,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Saimiri_sciureus,Saimiri sciureus,Nucleus.vestibularis.superior,Nucleus_vestibularis_superior_unilateral_Vol.mm3,crosswalk_exact,4.43,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Saimiri_sciureus,Saimiri sciureus,Nucleus_amygdalae_basalis_parsmagnocellularis,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,crosswalk_exact,15,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Saimiri_sciureus,Saimiri sciureus,Nucleus_subthalamicus,Nucleus_subthalamicus_Vol.mm3,crosswalk_exact,11.5,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Saimiri_sciureus,Saimiri sciureus,Nucleus_tractus_olfactorius,Nucleus_tractus_olfactorius_Vol.mm3,crosswalk_exact,0,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Saimiri_sciureus,Saimiri sciureus,Palaeocortex,Palaeocortex_Vol.mm3,crosswalk_exact,186,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,100,2019
Saimiri_sciureus,Saimiri sciureus,Pallidum,Pallidum_Vol.mm3,crosswalk_exact,169,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,200,2019
Saimiri_sciureus,Saimiri sciureus,Pons,Ventral_pons_Vol.mm3,Matano ventral pons,135.2,resolved_unique,Matano_etal_1985_b_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_b_Table1,1,Matano et al 1985; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,40,2019
Saimiri_sciureus,Saimiri sciureus,Schizocortex,Schizo_cortex_Vol.mm3,crosswalk_exact,168,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,215,2019
Saimiri_sciureus,Saimiri sciureus,Septum,Septum_Vol.mm3,crosswalk_exact,90.6,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Saimiri_sciureus,Saimiri sciureus,Striatum,Striatum_Vol.mm3,crosswalk_exact,1042,resolved_unique,Stephan_etal_1981_TableVI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,215,2019
Saimiri_sciureus,Saimiri sciureus,Subthalamus,Subthalamus_Vol.mm3,crosswalk_exact,180,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Saimiri_sciureus,Saimiri sciureus,Telencephalon,Telencephalon_Vol.mm3,crosswalk_exact,17635,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,243,2019
Saimiri_sciureus,Saimiri sciureus,Thalamus,Thalamus_Vol.mm3,crosswalk_exact,731,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Saimiri_sciureus,Saimiri sciureus,Total_brain_net_volume,Total_brain_net_volume_Vol.mm3,crosswalk_exact,22572,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,243,2019
Saimiri_sciureus,Saimiri sciureus,Tractus_opticus,Tractus_opticus_Vol.mm3,crosswalk_exact,117,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Saimiri_sciureus,Saimiri sciureus,Ventricles,Ventricles_Vol.mm3,crosswalk_exact,299,resolved_unique,Stephan_etal_1981_TableIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,243,2019
Symphalangus_syndactylus,Symphalangus syndactylus,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,5468.9,resolved_fallback_metadata,deSousa_etal_2010_SupTable2,de Sousa et al. 2010 (J Hum Evol 58:281-292),deSousa_etal_2010_SupTable2,0,de Sousa et al 2010,,,NA,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2; deSousa_etal_2010 [restricted: deSousa_2010.csv]; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2 = 5500 (Area_striata_grey_matter_Vol.mm3; 0.57%; scale 1; 0 prior contributions),0,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Agranular_volume_L,Agranular_insular_cortex_left_Vol.mm3,crosswalk_exact,71,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Body_mass,Body_Mass.g,crosswalk_exact,11900,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Body_weight,Body_Mass.g,crosswalk_exact,11900,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Brain_mass,Brain_Mass.mg,crosswalk_exact,138700,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,1000,,NA,direct_same_structure_unique,,,181,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Brain_volume,NA,no_defensible_volume_key,133880,metadata_only,NA,NA,,0,Bauernfeind et al 2013,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Brain_weight,Brain_Mass.mg,crosswalk_exact,138700,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,1000,,NA,direct_same_structure_unique,,,181,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Brainvol,NA,no_defensible_volume_key,133880.31,metadata_only,NA,NA,,0,de Sousa et al 2010; Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Dysgranular_volume_L,Dysgranular_insular_cortex_left_Vol.mm3,crosswalk_exact,147,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Granular_volume_L,Granular_insular_cortex_left_Vol.mm3,crosswalk_exact,198,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Symphalangus_syndactylus,Symphalangus syndactylus,Total_insula_volume_L,Insula_left_Vol.mm3,crosswalk_exact,416,resolved_unique,Bauernfeind_etal_2013_Table1,Bauernfeind et al. 2013 (J Hum Evol 64:263-279),Bauernfeind_etal_2013_Table1,1,Bauernfeind et al 2013,,,NA,direct_same_structure_unique,,,181,2019
Tarsius_syrichta,Tarsius sp.,ASG_Sousa,Area_striata_grey_matter_Vol.mm3,crosswalk_exact,349,resolved_fallback_restricted,deSousa_etal_2010 [restricted: Visual_volumes.xlsx],de Sousa et al. 2010 (J Hum Evol 58:281-292),Frahm_etal_1984_Table1; Frahm_etal_1998_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx],1,de Sousa et al 2010,1000,,Evo-M1 value matches Frahm_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,restricted_documents_near_perfect,Frahm_etal_1998_Table1; Frahm_etal_1984_Table1; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010 [restricted: Visual_volumes.xlsx] = 0.349 (0.00%; scale 1000; restricted_checks/deSousa_etal_2010/comparison/Visual_volumes.xlsx R30C5; 0 prior contributions),0,2019
Tarsius_syrichta,Tarsius sp.,Amygdala,Amygdala_Vol.mm3,crosswalk_exact,49.8,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,100,2019
Tarsius_syrichta,Tarsius sp.,Body_weight,Body_Mass.g,crosswalk_exact,125,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableII; Stephan_etal_1988_TABLE1,5,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_multiple,,,162,2019
Tarsius_syrichta,Tarsius sp.,Body_weight_1985a,Body_Mass.g,crosswalk_exact,125,resolved_multiple,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano__1986_TableI; Matano_etal_1985_a_Table1; Matano_etal_1985_b_Table1; Stephan_etal_1981_TableII; Stephan_etal_1988_TABLE1,5,NA,,,NA,direct_same_structure_multiple,,,220,2019
Tarsius_syrichta,Tarsius sp.,Brain_weight,Brain_Mass.mg,crosswalk_exact,3600,resolved_multiple,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII; Stephan_etal_1988_TABLE1,2,Stephan et al 1981; Zilles and Rehkamper 1988; Bauernfeind et al 2013,,,NA,direct_same_structure_multiple,,,162,2019
Tarsius_syrichta,Tarsius sp.,Brainvol,NA,no_defensible_volume_key,3474.9,metadata_only,NA,NA,,0,de Sousa et al 2010; Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Tarsius_syrichta,Tarsius sp.,Bulbus_olfactorius,Bulbus_olfactorius_Vol.mm3,crosswalk_exact,18.8,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,144,2019
Tarsius_syrichta,Tarsius sp.,Bulbus_olfactorius_accessorius,Bulbus_olfactorius_accessorius_Vol.mm3,crosswalk_exact,0.82,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,144,2019
Tarsius_syrichta,Tarsius sp.,Capsula_interna,Capsula_interna_Vol.mm3,crosswalk_exact,16.7,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Tarsius_syrichta,Tarsius sp.,Cerebellar_nuclei_total,Cerebellar_nuclei_total_Vol.mm3,crosswalk_exact,8.06,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Tarsius_syrichta,Tarsius sp.,Cerebellum,Cerebellum_Vol.mm3,crosswalk_exact,428,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Tarsius_syrichta,Tarsius sp.,Complexus.vestibularis,Complexus_vestibularis_unilateral_Vol.mm3,crosswalk_exact,7.69,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Tarsius_syrichta,Tarsius sp.,Complexus_centromedialis,Complexus_centromedialis_Vol.mm3,crosswalk_exact,11.1,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Tarsius_syrichta,Tarsius sp.,Complexus_cortico_basolateralis,Complexus_corticobasolateralis_Vol.mm3,crosswalk_exact,38.7,resolved_unique,Stephan_etal_1981_TableXI,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXI,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,100,2019
Tarsius_syrichta,Tarsius sp.,Corpus.pineale,Corpus_pineal_Vol.mm3,crosswalk_exact,2.03,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Tarsius_syrichta,Tarsius sp.,Corpus.subcommissurale,Corpus_subcommissurale_Vol.mm3,crosswalk_exact,0.11,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Tarsius_syrichta,Tarsius sp.,Corpus.subfornicale,Corpus_subfornicale_Vol.mm3,crosswalk_exact,0.05,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Tarsius_syrichta,Tarsius sp.,Diencephalon,Diencephalon_Vol.mm3,crosswalk_exact,303,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Tarsius_syrichta,Tarsius sp.,Epithalamus,Epithalamus_Vol.mm3,crosswalk_exact,2.53,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Tarsius_syrichta,Tarsius sp.,Hippocampus,Hippocampus_Vol.mm3,crosswalk_exact,153,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Tarsius_syrichta,Tarsius sp.,Hypothalamus,Hypothalamus_Vol.mm3,crosswalk_exact,42.5,resolved_unique,Stephan_etal_1981_TableVIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableVIII,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,200,2019
Tarsius_syrichta,Tarsius sp.,Interpositus_cerebellar_nuclei,Interpositus_cerebellar_nuclei_Vol.mm3,crosswalk_exact,1.82,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Tarsius_syrichta,Tarsius sp.,LGN_Sousa,Corpus_geniculatum_laterale_Vol.mm3,crosswalk_exact,20.8,resolved_fallback_metadata,deSousa_etal_2010_SupTable2,de Sousa et al. 2010 (J Hum Evol 58:281-292),Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1; deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1,2,de Sousa et al 2010; de Sousa et al 2013,,,Evo-M1 value matches Stephan_etal_1981_TableIX; Stephan_etal_1984_Table1 (not the metadata source); attributed to metadata source; see source_hunt,metadata_tables_near_perfect,deSousa_etal_2010_SupTable2; Frahm_etal_1998_Table1; Stephan_etal_1984_Table1; Stephan_etal_1981_TableIX; deSousa_etal_2010 [restricted: Visual_volumes.xlsx]; deSousa_etal_2010 [restricted: deSousa_2010.csv]; Stephan_etal_1981 [restricted: Stephan_1981.csv],deSousa_etal_2010_SupTable2 = 21 (Corpus_geniculatum_laterale_Vol.mm3; 0.95%; scale 1; 0 prior contributions),0,2019
Tarsius_syrichta,Tarsius sp.,Lateral_cerebellar_nuclei,Lateral_cerebellar_nuclei_Vol.mm3,crosswalk_exact,3.37,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Tarsius_syrichta,Tarsius sp.,Lobus_piriformis,Lobus_piriformis_Vol.mm3,crosswalk_exact,92.7,resolved_unique,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableV,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,144,2019
Tarsius_syrichta,Tarsius sp.,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei_Vol.mm3,crosswalk_exact,2.87,resolved_unique,Matano_etal_1985_a_Table1,Matano et al. 1985 (Folia Primatol 44:182-203),Matano_etal_1985_a_Table1,1,NA,,,NA,direct_same_structure_unique,,,220,2019
Tarsius_syrichta,Tarsius sp.,Medulla_oblongata,Medulla_oblongata_Vol.mm3,crosswalk_exact,207,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Tarsius_syrichta,Tarsius sp.,Meninges_hypophysis_nerves_etc,NA,no_defensible_volume_key,58,metadata_only,NA,NA,,0,Stephan et al 1981,,,NA,metadata_only_no_volume_crosswalk,,,0,2019
Tarsius_syrichta,Tarsius sp.,Mesencephalon,Mesencephalon_Vol.mm3,crosswalk_exact,197,resolved_unique,Stephan_etal_1981_TableII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableII,1,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,162,2019
Tarsius_syrichta,Tarsius sp.,NeoG_Frahm,Neocortex_grey_matter_Vol.mm3,crosswalk_exact,1631,resolved_unique,Frahm_etal_1982_Table2,"Frahm, Stephan & Stephan 1982 (J Hirnforsch 23:375-389)",Frahm_etal_1982_Table2,1,Frahm et al 1992; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,46,2019
Tarsius_syrichta,Tarsius sp.,NeoWG,Neocortex_Vol.mm3,crosswalk_exact,1768,resolved_multiple,Stephan_etal_1981_TableV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Frahm_etal_1982_Table2; Stephan_etal_1981_TableV,2,Stephan et al 1981; Zilles and Rehkamper 1988,,,NA,direct_same_structure_multiple,,,144,2019
Tarsius_syrichta,Tarsius sp.,NeoW_Frahm,Neocortex_white_matter_Vol.mm3,crosswalk_exact,137,resolved_unique,Frahm_etal_1982_Table2,"Frahm, Stephan & Stephan 1982 (J Hirnforsch 23:375-389)",Frahm_etal_1982_Table2,1,Frahm et al 1992; Zilles and Rehkamper 1988,,,NA,direct_same_structure_unique,,,46,2019
Tarsius_syrichta,Tarsius sp.,Nucleus.habenularis.medialis,Nucleus_habenularis_medialis_Vol.mm3,crosswalk_exact,1.13,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Tarsius_syrichta,Tarsius sp.,Nucleus.septalis.triangularis,Nucleus_septalis_triangularis_Vol.mm3,crosswalk_exact,0.41,resolved_unique,Stephan_etal_1981_TableXV,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Stephan_etal_1981_TableXV,1,Stephan et al 1981,,,NA,direct_same_structure_unique,,,88,2019
Tarsius_syrichta,Tarsius sp.,Nucleus.vestibularis.descendens,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,crosswalk_exact,2.41,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
Tarsius_syrichta,Tarsius sp.,Nucleus.vestibularis.lateralis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,crosswalk_exact,1.16,resolved_multiple,Stephan_etal_1981_TableXIII,"Stephan, Frahm & Baron 1981 (Folia Primatol 35:1-29)",Matano__1986_TableI; Stephan_etal_1981_TableXIII,2,Stephan et al 1981,,,NA,direct_same_structure_multiple,,,129,2019
